ID_CLIENTE,ID_GRUPO,TX_DISP_CATEGORIA_ORIGINAL
141122256,593932,mobile
214268292,597193,tv
215865174,754625,mobile
215697642,773631,web
163293546,663757,web
185680152,696580,mobile
214198242,613535,tv
214166922,606531,mobile
212568594,761609,mobile
206804376,756621,tv
165499284,744519,mobile
154327800,577064,web
142327080,553100,web
215451360,754082,mobile
188907534,613847,mobile
214268958,538854,mobile
169108986,537901,tablet
153096672,613728,mobile
213612732,553561,web
214747032,746918,mobile
158068326,775173,tv
140105724,533995,tv
210270822,574561,mobile
215808876,778042,mobile
209115120,592508,mobile
175168026,776770,tv
215554752,754585,mobile
215438892,590300,mobile
198584688,533645,tablet
210890196,759769,tablet
213672540,530089,mobile
215364906,604899,mobile
214882032,613712,mobile
212975460,661326,tv
178758690,602809,mobile
206766342,613567,tv
172383276,625668,mobile
211881318,744161,mobile
215187432,532292,tv
182395836,717024,tv
176553402,587404,mobile
172191390,587390,web
204452022,747100,web
210891528,777630,mobile
161808042,778997,tv
185680152,696598,mobile
115665762,592526,tv
210546996,730639,tablet
119746788,756578,tv
214221486,588265,mobile
215697642,606228,web
161164308,758210,mobile
184481304,527472,mobile
171801078,613817,tv
214166922,606437,mobile
207685704,569037,mobile
167832228,750952,tablet
135260808,543280,tv
212939358,742196,mobile
124450998,653689,mobile
202398630,732544,mobile
194968680,744679,web
121526664,554540,web
215782128,617635,mobile
215779944,528361,mobile
158902626,743201,mobile
153096672,613567,mobile
188274702,587721,mobile
145864446,770211,tv
215803044,613932,tv
208581444,703322,mobile
136732518,608106,tablet
203108700,593955,tv
185047890,754625,tv
214718694,593941,tv
170081298,761629,mobile
148069164,563560,mobile
204056694,738997,tv
195503598,593602,mobile
213475704,719577,tv
212043576,592493,web
214910352,704952,tv
140869476,526499,web
196753182,775661,tv
213953826,540858,mobile
164278974,540858,tv
213505602,754604,mobile
140764386,666353,tv
177114780,540141,tv
178758690,776884,mobile
213642432,759711,web
213424836,613535,tv
151598634,580948,mobile
203767440,583186,mobile
210552960,538611,mobile
111665784,779183,mobile
161965116,570079,tv
194357412,613549,tv
169191372,526454,mobile
170502474,562702,web
136063158,760083,tablet
165238512,775232,mobile
215337894,613562,tv
143235498,602020,tv
63002154,774651,tv
209917890,773631,mobile
176432928,582872,tv
211669194,768951,tv
137154600,778767,tv
139489446,613778,tv
207033288,597706,mobile
208013412,775678,tv
173241540,680732,tv
203557692,776426,tv
197390274,543280,mobile
212227980,663778,mobile
147601962,660792,mobile
199600326,666516,tablet
214843632,593863,mobile
214072278,776291,tv
102402180,718874,tv
161808042,540141,tv
154527042,687813,tv
183121914,703414,mobile
212569668,590101,mobile
210864522,606332,mobile
210552960,582912,tv
161184564,701332,mobile
214304796,613712,tv
210509202,599000,tablet
215245350,555447,mobile
215754498,775612,web
161996508,599082,mobile
156509964,526454,tv
28791924,777980,tv
160703892,593944,web
147877992,537089,tv
215715870,754625,mobile
172866132,687945,tv
215494224,600000,mobile
183313422,527748,web
205541106,660880,mobile
209771202,760585,mobile
214262502,613632,mobile
210552960,770301,mobile
187734378,749097,tv
210658602,613631,tv
178758690,776866,mobile
215119722,573820,mobile
194235474,575231,tv
211669194,768862,tv
206418384,529164,mobile
209112486,538611,tablet
180882588,596060,mobile
179889174,778300,tv
136840194,745018,tv
38262864,779019,tv
182352906,613551,web
209628528,530601,mobile
213785466,570062,tablet
136737360,591261,web
213860514,529120,web
194729466,745019,tv
162138882,755402,tv
215353248,704754,web
213891270,587391,mobile
211858572,530050,mobile
206703336,779528,web
197929398,745281,tv
171043956,756559,web
175597740,617635,mobile
215857734,678597,mobile
160382346,529701,tv
209945664,705112,mobile
209794128,593821,tv
214180392,722422,mobile
186758256,775337,tv
155739054,652506,tv
198994332,704562,mobile
215150886,778436,mobile
205599504,778301,tv
215859294,577320,mobile
123621384,780116,tv
152158194,537902,web
192555618,750986,mobile
215811582,756670,mobile
215176650,585125,mobile
165488862,778995,tv
215846100,776291,mobile
215782020,534183,mobile
211443942,726971,mobile
183879084,779284,mobile
194235474,601964,tv
62607960,604123,mobile
208337982,530875,mobile
161938446,606437,tv
215565414,743523,tv
215867160,777339,mobile
215492976,601967,web
172142100,744600,tv
213615762,768432,mobile
214262502,613668,mobile
211395528,537750,mobile
212218500,592641,tablet
214850226,526487,mobile
162042768,587424,mobile
212057238,744960,mobile
212638344,618207,mobile
140637138,601986,mobile
215834052,778986,web
53874078,613551,tv
151925838,600920,tv
201917292,774379,tv
209389320,676554,tv
209297994,593945,tablet
203524410,774651,mobile
161987664,633407,tv
148491096,613535,tv
185265024,593963,mobile
167173422,777486,tv
199491762,618449,tv
119373612,678934,mobile
210849324,570227,mobile
199281702,622406,tv
200270922,774379,mobile
206618532,618491,mobile
177634404,538611,tv
209419032,755037,tv
212582310,754625,mobile
215207442,587420,tv
179856852,778281,tv
51073710,776238,tv
162175644,630851,web
183744192,776575,mobile
215823282,774599,mobile
207403518,661326,mobile
106180614,590219,tv
200034186,531751,tv
215870124,773631,mobile
187165662,606574,mobile
214884210,751222,mobile
180522468,775378,tv
212719332,543280,mobile
128103144,756680,mobile
211586598,597192,mobile
215811984,565944,mobile
201570408,748939,tv
198987954,613536,tv
215284194,593951,mobile
167614860,774651,mobile
171040356,756637,web
211087146,593685,tv
205429704,775261,mobile
141091914,613847,tv
143235498,602000,tv
191349240,778692,tv
214901622,659628,mobile
215821218,773631,mobile
214528818,768413,mobile
167411832,780137,tablet
201220092,693034,tv
154387332,531873,mobile
137154600,778561,tv
187367016,742555,tv
198109164,751285,tv
176434692,613589,web
158805540,779527,mobile
215813412,779517,mobile
105564960,648606,mobile
200934708,613594,tv
215868600,569281,mobile
184676694,776238,tv
215810466,776238,web
178758690,776864,mobile
189425022,595501,tv
180714744,754625,tv
158364084,775767,tv
152458158,695155,web
151925838,543512,tv
214886034,706213,mobile
215826708,593824,web
180586974,780174,mobile
210689988,749668,mobile
213214104,556845,mobile
171620592,528032,web
123393336,775558,mobile
174455850,597223,tv
210309792,597205,tv
215540850,573720,mobile
174266400,573820,tv
158890632,577420,console
152594850,550062,web
203221524,580960,mobile
203524410,774651,mobile
201882648,556886,mobile
212812872,613908,web
212654952,615290,tv
127557960,775619,web
215810466,776238,mobile
214146090,769767,mobile
207142326,530240,tv
215898276,749509,mobile
212281182,613671,tv
206530932,587443,mobile
212636916,754625,mobile
152982786,569884,tv
183134262,692480,mobile
188693238,578568,mobile
206540778,613817,mobile
215809398,543280,mobile
209945664,705112,tablet
210890196,761121,tablet
215335992,617635,mobile
202502040,744918,mobile
208365804,552605,web
108124908,659366,tv
214284636,588187,mobile
211111350,528354,web
215813154,531214,mobile
189196932,725720,tv
208708452,613932,mobile
165793182,771814,web
213612732,552217,web
215303046,653689,mobile
215844444,775013,tv
133282644,593869,mobile
87071412,606588,tablet
215850552,775009,tv
197504688,776575,mobile
215715870,754625,mobile
88329990,776575,mobile
211685520,754625,mobile
133282644,593881,web
197246664,745482,web
163664886,747198,mobile
25301346,606688,tv
162630738,529943,tv
214994616,613678,mobile
158890710,613552,mobile
163819662,776575,tv
184352760,738155,tv
215353248,704753,web
205689420,777339,tv
171139104,776575,tv
142000188,776848,mobile
211484232,574500,tv
207564558,756491,tv
209112486,758913,tv
192555618,750954,mobile
177073860,554261,tv
215003868,587384,mobile
212043576,592497,web
214267302,529375,web
199961286,774379,mobile
135260808,709035,tablet
215494224,600000,mobile
215022216,592505,web
212462556,770079,mobile
197890416,754625,mobile
140232612,587394,tv
121526664,552622,web
158364084,759458,tv
99823518,749668,mobile
132192456,721604,mobile
214221486,588363,mobile
169464594,740880,web
205797150,705592,tv
213642432,761597,web
208803198,595861,mobile
206918628,775619,mobile
135260808,768436,tv
156509964,526454,tv
142662162,611447,web
214221486,663783,mobile
212574624,778406,mobile
113145828,751243,web
170889456,750989,tablet
165594918,775969,tv
199739652,704414,mobile
136724862,552239,tv
141389532,774093,mobile
182149812,541540,tv
214738944,538854,mobile
155409672,537594,mobile
157507596,592574,tv
213033090,578548,mobile
214484280,592642,mobile
66217416,588270,tv
210849324,570227,mobile
167221854,775183,mobile
215810346,530868,mobile
214528818,768413,mobile
196624122,613686,web
206137998,729458,mobile
209982834,704312,tv
209144100,769902,tv
188872128,541540,tv
206638338,703350,tablet
183412824,776780,tv
215411658,749221,tablet
157887354,593865,mobile
209931708,613788,web
159509292,778029,web
189307512,613928,web
215803134,673476,mobile
213929220,699516,mobile
215850900,776575,tv
214072278,613707,tv
208701924,743966,tv
135336042,667627,stb
181542360,776885,tv
215592498,527926,mobile
25301346,613533,tv
194163336,527929,mobile
200583918,778273,tv
211667868,576260,mobile
214519386,761633,tv
172679442,613649,tv
210417870,527920,mobile
177634404,761645,tv
188297868,780116,mobile
140402448,601001,mobile
167795484,526783,mobile
212714184,703469,mobile
168534738,526406,tv
213846624,779019,tv
215399370,618328,web
212794158,704392,mobile
152158194,537900,web
211138782,774792,mobile
178740978,530047,mobile
127970178,775724,tv
206197278,658833,tv
176434692,613931,web
169805652,775715,tv
94664004,685414,web
148127766,778757,web
174668208,613535,tv
201073866,768347,mobile
148083780,756720,tv
172879308,585043,tv
215813454,776291,mobile
169464594,761120,web
206540778,613648,tablet
132635550,742945,web
144629340,567645,tablet
215400606,594839,mobile
189743124,754773,tv
155884374,780116,tv
215530368,597193,tv
165238512,621226,tv
210309792,597196,tv
179340108,535281,tv
126968886,775661,tv
213694452,726968,tv
211759728,613847,tv
214429734,527953,mobile
202729122,582918,tv
214514160,780116,tv
21491502,779413,mobile
183876912,778174,mobile
210262938,613559,tv
213928140,593950,mobile
211605222,538611,mobile
213928140,756426,mobile
170001756,779413,mobile
214465422,537125,mobile
208817418,718952,mobile
205823214,526499,tv
215006916,773631,mobile
183867612,775014,mobile
214589478,770079,mobile
119746788,739199,web
168753840,570844,tv
215904462,562884,mobile
140887014,744646,mobile
140318130,673476,web
169191372,526454,mobile
181765890,732839,web
215812992,754625,mobile
176079402,577742,tv
180291468,595501,mobile
206597028,542840,mobile
183739800,704058,tv
212249346,778563,web
178740978,542336,mobile
215821656,582912,mobile
214009104,777927,tv
204014736,774651,mobile
213953826,540858,mobile
198647940,606338,mobile
205143606,591261,tv
169698924,593875,tv
214638546,774024,tablet
215303046,653689,mobile
176449416,775897,tv
215681496,776435,mobile
163286742,778995,mobile
215556930,537906,tv
214508190,531775,mobile
152461896,580217,mobile
152008038,777483,web
157847484,776719,tv
213576864,598907,tablet
176434692,613712,web
147672948,556860,mobile
215503866,593882,mobile
209123160,774001,mobile
30378282,779803,web
212362494,651366,mobile
123327822,537902,mobile
161295666,600841,mobile
186625086,613594,web
215203206,738997,mobile
214847052,778338,mobile
215859372,773631,mobile
194429172,751062,tv
177073860,552138,tv
162897666,532420,tv
215856984,770254,tablet
214288650,613907,mobile
205727844,778175,mobile
170105676,526804,tv
183983760,592572,web
153477312,592940,mobile
160039044,744679,mobile
207078156,706213,mobile
215825472,532292,mobile
178158924,592586,web
186757404,718895,tv
215874672,744642,web
166000848,778689,mobile
137391102,625686,mobile
205484232,606208,tv
204873342,530557,mobile
169713726,778175,mobile
213113178,613671,stb
212362494,537089,mobile
178620240,613533,console
214408788,561960,mobile
213672540,773631,mobile
213261708,615968,tablet
212794158,704392,mobile
167795484,526793,mobile
214630986,582891,tv
214220520,700251,mobile
213612732,552604,web
209227230,759079,tv
194357412,613549,tv
214774464,585360,mobile
196941330,594184,tv
79968030,778066,web
209227230,617635,mobile
210193176,587400,mobile
209429010,779019,web
125401086,599097,mobile
215814654,613907,mobile
215492040,528361,mobile
215220216,741098,tablet
181542360,663756,tv
171801078,613535,tv
57660330,778262,web
215803044,613928,tv
207459468,678597,mobile
214648014,747198,tv
215715870,624006,mobile
214082238,673476,mobile
179340108,535281,tv
139354242,704753,mobile
213764244,774195,mobile
163386132,774379,mobile
198408264,527779,mobile
215587590,776826,mobile
194714214,750985,mobile
158556930,606546,mobile
208581444,703415,mobile
160263756,530619,mobile
136961772,613567,mobile
215814654,613818,mobile
184570200,779019,tv
213612732,553677,web
127782588,777483,mobile
189425022,543050,tv
198004098,775661,mobile
199321818,760561,mobile
215027034,678597,tv
212615784,563088,mobile
215181954,745261,mobile
136840194,744960,tv
208581444,703469,mobile
214221486,588643,mobile
176432928,582921,tv
202999992,730619,mobile
210703068,768431,mobile
134467140,530557,mobile
213595458,576985,mobile
194547156,678934,mobile
203746872,594858,mobile
215819874,538323,tv
215899986,526805,tv
215181954,776868,mobile
196542420,613810,mobile
151925838,552944,tv
189196932,725722,tv
156130374,774124,web
215552892,744642,tv
184452978,718708,tablet
213630732,706392,mobile
213051438,769619,mobile
181663842,678597,tv
203524410,774651,mobile
212714388,744523,mobile
182579622,649827,tv
176624400,617635,mobile
199306266,526406,tv
207657360,775378,tv
176553402,587384,mobile
93987798,779019,web
210657144,556624,tv
215895234,526499,tv
211484232,575262,tv
181574430,776575,tv
205288464,537594,tv
201720942,593864,tv
213953826,591803,tablet
204914952,598907,tv
178427760,557803,web
209951262,742944,tablet
200984544,751117,web
158805540,779538,mobile
154275594,756561,tv
206804376,756621,tv
215146062,611429,mobile
210552960,772896,mobile
209112486,758943,tv
183356376,776426,mobile
178293546,593894,mobile
183134262,692480,mobile
150603486,707294,web
165404664,741082,mobile
174893700,778931,web
215561376,730679,tv
209775954,583180,web
204506052,636886,tv
214171920,613907,mobile
179692872,590245,mobile
214104978,544438,web
209836080,778300,mobile
206225424,613907,tv
157106004,779539,tv
85528236,538380,mobile
215810466,776238,web
213216054,723558,mobile
178758690,776884,mobile
165594918,775762,tv
204877512,729479,tv
195003726,754717,tv
195186678,749268,mobile
188907534,779529,mobile
205776930,613706,mobile
171041604,600841,mobile
166251282,553061,mobile
189553008,704060,mobile
199814418,761667,mobile
215424342,531751,tablet
186827580,778019,mobile
214061592,658410,mobile
212812872,613727,web
215556930,537906,tv
207033288,746058,mobile
209326476,531775,mobile
209628528,530601,mobile
209561778,775232,mobile
204378600,593929,web
108712296,553140,mobile
174462444,742192,tv
179340108,535281,tv
57190242,664313,mobile
188297868,780116,mobile
185465430,687493,tv
172866132,583220,tv
125266998,613930,tv
214105176,577540,web
148130700,678597,mobile
153570600,758915,tv
31053444,592535,mobile
178680360,755575,mobile
142683990,613774,web
136108008,773289,mobile
183313422,527752,web
172280346,727103,mobile
204422550,658830,mobile
215387112,613908,mobile
215322480,594084,tablet
212736456,776786,web
104663982,570079,mobile
169799916,754625,web
196449564,601988,tv
215796168,573820,mobile
189193968,770638,tablet
184899900,578548,mobile
172263306,778124,mobile
143386134,597224,mobile
119746788,723946,tv
215820966,773631,mobile
155310402,722439,tv
213164844,577370,web
208219272,537927,mobile
124600710,675088,tv
185849424,775083,tablet
36278232,778206,mobile
165594918,776059,tv
215814654,617635,mobile
135334614,569966,web
154527042,687858,tv
200270922,774379,mobile
194849208,761609,tablet
215902668,754625,mobile
195200652,556905,tv
173174928,779019,tv
213214524,692692,mobile
159598956,761666,tablet
203108700,593955,tv
158364084,776041,tv
209736498,652506,tv
192056304,779803,mobile
215837976,578548,tv
165404664,741081,mobile
207802710,527924,mobile
210459342,768411,mobile
161415546,613630,mobile
162042768,587392,mobile
121526664,553480,web
171041604,600841,mobile
179392104,613592,mobile
209989080,776774,tv
215822832,567645,mobile
210417870,527957,mobile
158243580,587401,tv
213541188,778022,mobile
53496198,557786,tablet
167396016,613708,web
213485436,775661,mobile
201432630,732557,mobile
215274042,587713,mobile
150164976,745800,mobile
176553402,587389,mobile
183962100,775183,tv
208817418,719064,mobile
153810300,678597,mobile
208046574,597227,mobile
215087862,531193,mobile
154327800,577065,web
215027034,773631,tv
201531108,597840,tv
181817460,592532,mobile
34660764,531775,tv
214684062,754625,mobile
158400906,780116,web
208156956,754768,mobile
208040424,528361,mobile
213363270,661048,mobile
159669996,527953,tv
175271538,593962,mobile
194640024,613674,web
181692084,756401,tv
164224440,756699,mobile
195862692,729867,tv
214843632,593860,mobile
180822678,780116,tv
171703578,779183,mobile
158890710,613560,mobile
102548472,552324,tv
53874078,613677,tv
215049168,778194,mobile
213014640,751126,mobile
180105894,772869,tv
177699240,538611,mobile
212671152,683312,mobile
215573688,718873,mobile
186608316,597190,tv
210732708,768926,mobile
183352704,730634,tv
159595230,613788,mobile
194586324,755597,tv
215681496,776435,mobile
204926916,739180,tv
200034186,531751,tv
215760630,617635,mobile
215076222,542104,tv
188134776,617635,mobile
205542240,547929,web
199338618,778247,mobile
215902974,754625,mobile
181493094,593901,mobile
214303716,684678,mobile
194491506,528107,mobile
142590012,530050,mobile
181208760,535930,web
215811582,760019,mobile
206394978,779556,mobile
171618552,749668,web
166243422,613674,tv
215207442,697560,mobile
212358318,613551,mobile
170573784,779413,mobile
215841510,527924,tv
119473032,754625,web
158890710,613779,tv
214148646,775183,mobile
212099166,775014,mobile
215029404,570045,tv
153795336,778808,tv
214104978,742642,tablet
204887652,593981,tv
209670510,756639,mobile
215832924,768468,mobile
204616752,677954,tv
215303046,605080,mobile
211605222,763825,mobile
215716434,706213,mobile
211667868,715714,mobile
196542420,613566,mobile
210868842,597180,tv
215782128,617635,mobile
215561376,730684,tv
172191390,587441,web
157106004,779412,tv
189909276,583171,mobile
155315466,779333,mobile
148491096,613589,tv
213426498,658599,web
178740978,672499,mobile
171041604,692292,mobile
215102112,529165,mobile
157887354,593865,mobile
158805540,779412,mobile
53874078,613535,tv
205509384,754097,web
215568570,593929,web
214847052,778271,mobile
136716282,775818,tv
214484280,592626,mobile
213694452,750954,mobile
215856984,727103,tablet
131342550,756453,mobile
214890330,613540,tv
213630732,593825,mobile
185987652,692292,mobile
213859920,595501,mobile
171957120,687392,mobile
207338910,593685,mobile
209845692,627209,tablet
148266240,776651,mobile
209773998,659649,tablet
214994616,613767,mobile
214890330,613790,tv
215828658,624006,mobile
200270922,774379,mobile
213703056,585083,mobile
211566180,681952,web
209610852,705332,tv
212606214,593603,tv
208709814,613525,mobile
211669194,768985,tv
214164864,535656,mobile
215836212,720579,mobile
215775624,753966,mobile
210862818,588305,mobile
215573688,718812,mobile
104528850,746038,tv
215798406,717708,mobile
170961798,585083,mobile
189325536,770053,tv
185802024,613908,mobile
200225616,556621,mobile
197422068,594180,web
205060740,776291,mobile
141810870,537125,tv
142810968,749796,mobile
212683032,771971,web
172024878,699473,web
201724986,778300,mobile
200099322,749963,tv
211526622,587362,mobile
141691956,528032,tv
214508190,531775,mobile
195503598,593602,mobile
137213124,569930,tv
215216370,569281,mobile
167965434,643606,tv
208694544,663787,mobile
207073296,779102,tv
180562794,744523,tv
207175818,618347,mobile
211553460,599102,web
161317350,679554,tv
116924820,775642,mobile
197422068,594322,web
195966264,543280,mobile
151925838,552862,tv
204394092,585087,tv
196754298,749661,web
208365804,557780,web
180853008,679918,web
209144100,692293,tv
207471042,718980,mobile
172225980,776453,web
165893790,751095,tv
212719332,565944,mobile
147313212,779516,tv
208506990,537849,mobile
183134262,689872,mobile
120766302,535696,mobile
178765170,760754,tv
203441898,778377,tv
210732708,768912,mobile
209707164,776742,mobile
215768256,722390,mobile
195319482,530240,mobile
208381800,729867,mobile
214968264,776238,mobile
214072278,761126,tv
209213004,594161,web
204616752,677954,tv
213892548,613926,mobile
150603486,707293,web
209234166,780116,mobile
213377352,742602,tv
205505850,658844,mobile
150813384,775173,mobile
145844646,674907,tv
212218212,542840,tv
171041604,600841,mobile
214875846,761628,mobile
210975030,775014,web
195319482,746619,mobile
184409418,618246,web
199859010,526406,tv
213795612,699632,mobile
171545994,598828,tv
181574430,776575,tv
215851554,532292,mobile
199211004,776575,mobile
214525320,634686,mobile
124331226,775014,web
140965866,593823,web
145682766,776575,mobile
71503386,754625,web
158364084,594007,tv
169593114,529120,tv
215828112,527906,mobile
172263306,778124,mobile
215838642,538611,mobile
176079402,768972,tv
176432928,582968,tv
199491762,619964,tv
213164844,577371,web
210126144,778500,mobile
179153658,532415,mobile
135347004,588528,mobile
176869548,552605,mobile
183744192,776575,mobile
214740390,660906,tv
203524410,774651,mobile
136724862,552922,tv
214981434,768850,web
215115930,779413,mobile
206703336,779530,web
211175580,731898,tv
172810722,779803,mobile
177815262,526403,tv
169799916,539565,web
208709814,613605,mobile
166000848,778783,mobile
212473608,617635,mobile
212582910,619330,tablet
210976692,627226,mobile
123239088,780116,tv
214490328,613671,tablet
141691956,779517,tv
189548442,778122,mobile
183356376,749661,mobile
158032368,664788,web
210956178,774379,web
125412042,613513,tv
214241388,718708,tv
214968264,776238,mobile
207238116,594945,tv
164526696,775378,tv
157167336,778340,tv
197789328,687886,mobile
163410852,613524,mobile
176624400,774124,mobile
211575288,771850,web
202936512,775338,mobile
147854376,776898,mobile
207287226,573360,tv
89028132,667637,tv
145864446,770156,tv
177827496,674058,web
212362494,537089,mobile
169730940,543261,tv
130098750,597224,tv
215812206,538854,web
203791770,738238,web
148491096,613926,tv
154754670,593840,mobile
213063318,613540,mobile
140282562,563560,mobile
149921664,719902,mobile
215277342,593929,mobile
210668712,780116,web
210117924,777339,tablet
214198242,613512,tv
209112486,538611,tablet
185025288,718672,mobile
24843066,591261,mobile
119373612,780116,mobile
160605708,556864,mobile
214772118,529128,mobile
160052496,613537,web
164224440,756700,mobile
215808930,751062,mobile
205542240,775258,web
210459342,768669,mobile
144067404,530050,console
189485790,577011,web
209950560,565901,tablet
214068918,779019,tv
215892444,771600,mobile
215844444,541623,mobile
215592498,527928,mobile
214789704,779415,tv
178740978,624006,mobile
200270922,774379,mobile
215808930,751062,mobile
213378282,617635,web
215051196,613551,tv
207075750,698732,mobile
181490292,777483,mobile
127757514,599120,stb
203522688,588148,web
212683032,771530,web
215475294,547929,tv
162624192,613710,mobile
215207280,597222,tv
141691956,779414,tv
205895280,775613,mobile
86010846,686872,tv
122316774,754642,mobile
137361054,613670,tv
172280346,727103,mobile
152641008,774651,tv
208581444,703322,mobile
214528818,768610,mobile
133282644,593891,web
208413558,779556,mobile
169408644,778500,tv
215894832,759768,mobile
136419780,676412,mobile
176659332,592524,mobile
213863418,748538,mobile
215856984,769767,mobile
207199968,685160,tv
210120342,688372,web
206751594,613673,web
214981434,768813,web
162678384,705592,mobile
136270818,775661,mobile
208104834,527957,mobile
205559196,667627,web
187217622,777483,mobile
182352906,613512,web
169464594,761144,web
126562722,778929,tv
194838516,773631,mobile
215207442,778986,mobile
177044022,653007,mobile
213363270,661642,tv
215092092,778464,mobile
172225980,678597,tv
155317956,778401,tablet
212778882,778094,web
209123160,774001,mobile
214886034,706213,mobile
211001184,651907,mobile
214594200,775619,tv
198131340,776808,mobile
213330216,775619,mobile
215327574,562362,mobile
176672706,778931,tv
176353284,565944,tv
214632090,529165,tv
177783948,548900,tv
171089676,694832,tv
213130728,613679,mobile
139354242,704753,mobile
209941194,747081,web
215809536,777594,tv
172328628,594794,tv
30451422,674199,web
146583198,567645,web
171632634,533260,tv
188872128,541540,tv
199600326,665046,tablet
152158194,537907,web
213214104,556780,mobile
215479500,779528,mobile
180256716,718705,tv
162491376,617635,mobile
178859172,613560,tv
200225616,556820,web
213563016,773631,mobile
155310402,729644,tv
215303046,657666,mobile
214994616,613589,mobile
213703152,577009,tablet
166867464,593824,mobile
162250818,593985,tablet
159142368,553675,web
215821656,613551,web
215754828,597205,tv
147672948,556860,web
163665804,771219,tv
161972964,613522,tv
172810722,779575,mobile
210405738,776435,mobile
33311268,778929,mobile
66217416,588374,tv
214734552,593610,mobile
210371910,595823,mobile
204487536,613567,tablet
212579862,698892,mobile
214994616,613928,mobile
150608040,768409,web
215051196,613677,tv
151994916,761667,mobile
172328628,596661,tv
215423544,768379,mobile
204035532,613907,mobile
183149742,600841,mobile
196542420,613790,mobile
131189196,538611,mobile
215824050,775761,mobile
213694296,724258,tv
173179812,722122,tv
176079402,768606,tv
63002154,742945,tv
181208760,542336,web
166876734,645547,tv
171703578,779183,mobile
183727656,566820,tv
214761834,693034,tv
215075064,660885,mobile
215150310,613769,tv
159881358,552247,tv
212678808,677972,tv
166876734,645547,tv
204506052,754625,tv
170518086,543280,tv
160470534,587401,tv
180522468,613685,tv
215267616,756672,mobile
176432928,582918,tv
142662162,695155,web
212589444,768497,mobile
137261154,755593,web
144658986,754625,mobile
126293124,779414,mobile
215506302,636886,mobile
90856356,775985,web
103212822,613851,web
209778216,613779,web
210552960,770480,mobile
186947130,703397,web
169569810,764431,web
181574100,596986,mobile
215411628,774018,mobile
204648456,528032,tv
165238512,621370,tv
165516222,645507,tv
153810300,627792,mobile
213785466,569928,tablet
165516222,648467,tv
121526664,552108,web
214981434,768832,web
209202312,540141,tv
136108008,773289,mobile
126562722,778929,tv
139354242,704753,mobile
212778882,774599,web
185367510,780116,mobile
215383746,593868,mobile
108655158,582913,tv
212473608,601966,mobile
185680152,745039,tv
158177490,570079,tv
158933238,583207,web
147672948,556941,web
213039414,774599,web
215792346,775661,tv
157630716,776238,mobile
215162358,724079,web
211622148,598909,mobile
162491376,567645,mobile
197974734,695712,mobile
210857376,530542,mobile
210197484,623297,tv
116631396,721604,tv
182590206,613931,tv
165028938,777594,tv
209773998,660857,tablet
207398178,569281,mobile
165713724,773631,tv
206804376,756659,tv
146583198,567645,web
158222328,779803,tv
211668342,531214,web
165238512,775300,mobile
203274678,692292,tv
202012944,580934,tv
189843060,538854,web
215431128,775232,mobile
143767674,601971,web
212582310,613908,mobile
16647216,532753,tv
189093954,729867,tv
200270922,774379,mobile
184452978,718708,tablet
173457390,529128,tablet
210985782,699471,web
158784822,618172,mobile
177634404,761592,tv
200071632,556863,tv
23014230,775596,mobile
179392104,613818,mobile
184421772,776291,mobile
177073860,553469,tv
204873342,652506,mobile
201185424,775611,mobile
215798652,775614,web
211096644,613549,tv
215811582,756478,mobile
127970178,773289,tv
172191390,587420,mobile
114454296,613590,mobile
202385520,574444,tv
131279760,713234,tv
165049680,756491,mobile
185575806,697894,mobile
30451422,674280,mobile
147672948,556766,web
207033288,613669,mobile
205691766,779005,tv
169464594,761113,web
214262502,613632,mobile
21491502,775678,mobile
168795078,723978,mobile
203108700,593950,tv
124934292,776648,web
213432300,531214,tv
185227710,777630,web
173169090,777301,tv
212606214,593618,tv
194235474,574442,tv
201882648,556886,mobile
215398692,605086,mobile
180299772,540141,mobile
213366492,692403,mobile
176641872,778986,tv
210406494,777339,mobile
172179684,778765,tablet
215859294,597205,mobile
215554752,754585,mobile
200455230,593604,tv
207348852,532420,mobile
170849820,730718,mobile
140150964,658390,mobile
195544800,729440,mobile
176059170,712236,web
174515766,779183,mobile
179157018,776575,mobile
159470868,756626,mobile
185859252,700239,web
186947130,660727,web
166000848,778762,mobile
215588358,779413,mobile
207815466,776575,tv
205561596,777203,mobile
205803072,720459,tv
214761834,738184,tv
180714744,754625,tv
79968030,778142,mobile
215783196,613707,mobile
143655726,729518,tv
215565414,548026,tv
150621522,565901,mobile
197124108,601274,tablet
157631046,770017,tv
207685704,569037,mobile
208788414,699481,tv
210456402,755639,tv
177259272,772893,tablet
86010846,686872,tv
162491376,567645,mobile
215785578,532292,tv
150603486,681432,web
204938598,651366,tablet
176869548,552743,mobile
215833728,770079,mobile
215030052,528354,mobile
140869476,531751,web
215838102,570551,tv
176217348,613522,tv
172286232,778384,tv
214102062,775731,tablet
194164524,698997,mobile
215447460,568301,tv
215844444,541623,mobile
214704606,709819,web
209797296,734473,mobile
214618740,582951,web
200270922,774379,mobile
176449416,775897,tv
203746872,594858,mobile
174846126,528329,tv
213866622,776849,tv
194128050,637206,mobile
152456136,532415,tv
150608040,768608,web
206090058,678597,mobile
196449564,601967,tv
80378862,597196,mobile
210445320,611429,mobile
142639956,569959,mobile
172328628,594796,tv
212362494,767453,mobile
206313762,775731,tv
159881358,553822,tv
203783844,761570,tv
210406494,779413,mobile
215396460,618120,mobile
214473240,725209,tv
